review_id,review_date,product_id,rating,review_text,verified_purchase,helpful_votes,country,text_sentiment,primary_topic,topic_evidence,rating_sentiment,sentiment_mismatch,review_month
R01103,2025-11-14,P018,2,easy to set up and use,True,0,United States,positive,usability,1,negative,True,2025-11
R01104,2025-11-14,P001,5,still works perfectly after months,True,6,United States,positive,durability,1,positive,False,2025-11
R01105,2026-04-11,P017,3,average experience,True,2,United States,neutral,unclassified,0,neutral,False,2026-04
R01106,2026-06-15,P017,4,fast delivery with no damage,True,5,United Kingdom,positive,delivery,1,positive,False,2026-06
R01107,2025-10-20,P027,5,better quality than expected,True,0,United States,neutral,quality,1,positive,False,2025-10
R01108,2026-04-10,P009,2,defective finish out of the box,True,1,United States,negative,quality,1,negative,False,2026-04
R01109,2025-12-02,P018,4,comfortable for long sessions,True,3,Australia,positive,fit,1,positive,False,2025-12
R01110,2026-05-07,P021,3,acceptable overall with room to improve,True,1,United States,neutral,unclassified,0,neutral,False,2026-05
R01111,2026-03-11,P008,4,durability is unacceptable,True,2,Germany,negative,unclassified,0,positive,True,2026-03
R01112,2026-06-19,P011,4,great value for the price,True,1,United States,positive,value,2,positive,False,2026-06
R01113,2025-12-14,P015,4,comfortable for long sessions,True,1,Australia,positive,fit,1,positive,False,2025-12
R01114,2026-01-02,P006,5,great value for the price,True,1,United States,positive,value,2,positive,False,2026-01
R01115,2026-04-23,P017,1,frustrating to use,True,2,United Kingdom,negative,usability,1,negative,False,2026-04
R01116,2026-01-04,P010,5,fits perfectly and feels comfortable,True,3,United States,positive,fit,2,positive,False,2026-01
R01117,2025-08-28,P011,1,stopped working after a few weeks,True,2,United States,negative,durability,2,negative,False,2025-08
R01118,2026-06-15,P022,1,box arrived crushed,True,3,United States,negative,delivery,2,negative,False,2026-06
R01119,2026-06-12,P014,5,worth every dollar,True,7,United Kingdom,positive,value,1,positive,False,2026-06
R01120,2026-01-05,P030,5,comfortable for long sessions,True,5,Australia,positive,fit,1,positive,False,2026-01
R01121,2025-12-07,P004,4,great value for the price,True,2,Australia,positive,value,2,positive,False,2025-12
R01122,2026-02-14,P014,5,comfortable for long sessions,True,1,United Kingdom,positive,fit,1,positive,False,2026-02
R01123,2025-10-03,P029,5,has held up really well,True,3,United States,neutral,unclassified,0,positive,False,2025-10
R01124,2026-06-23,P004,3,does what the listing says,True,5,United States,neutral,unclassified,0,neutral,False,2026-06
R01125,2025-10-29,P018,5,fast delivery with no damage,True,4,Australia,positive,delivery,1,positive,False,2025-10
R01126,2026-07-12,P008,1,fit is too tight,True,1,Germany,negative,fit,2,negative,False,2026-07
R01127,2026-01-23,P008,3,does what the listing says,True,1,United States,neutral,unclassified,0,neutral,False,2026-01
R01128,2025-08-21,P009,1,defective finish out of the box,True,2,Canada,negative,quality,1,negative,False,2025-08
R01129,2025-12-04,P024,5,excellent price to performance,True,1,United States,positive,value,1,positive,False,2025-12
R01130,2025-09-14,P018,5,arrived early and well packaged,True,10,Australia,positive,delivery,1,positive,False,2025-09
R01131,2026-01-14,P016,2,confusing setup and difficult controls,True,5,United States,negative,usability,2,negative,False,2026-01
R01132,2026-03-16,P019,3,broke much sooner than expected,True,2,Germany,negative,durability,1,neutral,False,2026-03
R01133,2026-02-15,P027,5,arrived early and well packaged,True,1,United States,positive,delivery,1,positive,False,2026-02
R01134,2025-09-11,P029,3,average experience,True,7,Canada,neutral,unclassified,0,neutral,False,2025-09
R01135,2026-05-23,P014,3,acceptable overall with room to improve,True,2,United States,neutral,unclassified,0,neutral,False,2026-05
R01136,2025-11-02,P003,1,fit is too tight,True,3,United Kingdom,negative,fit,2,negative,False,2025-11
R01137,2026-05-28,P027,3,works as expected,True,4,United States,neutral,unclassified,0,neutral,False,2026-05
R01138,2025-08-28,P013,3,acceptable overall with room to improve,True,1,United States,neutral,unclassified,0,neutral,False,2025-08
R01139,2026-06-15,P017,5,easy to set up and use,True,2,United States,positive,usability,1,positive,False,2026-06
R01140,2025-08-23,P025,5,easy to set up and use,True,0,United States,positive,usability,1,positive,False,2025-08
R01141,2025-12-14,P004,2,uncomfortable and badly sized,True,0,United Kingdom,negative,fit,2,negative,False,2025-12
R01142,2026-05-11,P005,1,not worth the price,True,4,United Kingdom,neutral,value,2,negative,False,2026-05
R01143,2026-02-22,P008,4,works intuitively,True,8,United States,positive,usability,1,positive,False,2026-02
R01144,2026-02-18,P004,5,still works perfectly after months,True,2,United Kingdom,positive,durability,1,positive,False,2026-02
R01145,2025-10-18,P003,4,arrived early and well packaged,True,2,United Kingdom,positive,delivery,1,positive,False,2025-10
R01146,2025-12-21,P028,1,not worth the price,True,9,Canada,neutral,value,2,negative,False,2025-12
R01147,2026-01-02,P016,4,works intuitively,True,2,Canada,positive,usability,1,positive,False,2026-01
R01148,2025-09-03,P015,5,excellent price to performance,True,2,United States,positive,value,1,positive,False,2025-09
R01149,2026-07-30,P006,2,stopped working after a few weeks,True,0,United Kingdom,negative,durability,2,negative,False,2026-07
R01150,2025-12-23,P021,2,fit is too tight,True,2,United States,negative,fit,2,negative,False,2025-12
R01151,2026-02-28,P016,5,worth every dollar,True,0,United States,positive,value,1,positive,False,2026-02
R01152,2025-12-07,P021,2,ok,True,0,United States,neutral,unclassified,0,negative,False,2025-12
R01153,2026-02-17,P010,1,frustrating to use,True,0,Germany,negative,usability,1,negative,False,2026-02
R01154,2026-04-14,P009,5,excellent build quality,True,7,United States,positive,quality,1,positive,False,2026-04
R01155,2026-02-02,P012,5,worth every dollar,True,1,Germany,positive,value,1,positive,False,2026-02
R01156,2025-08-17,P016,4,fits perfectly and feels comfortable,True,5,United States,positive,fit,2,positive,False,2025-08
R01157,2025-09-12,P017,2,instructions are unclear,True,2,Canada,negative,usability,1,negative,False,2025-09
R01158,2026-01-02,P025,5,size and fit are exactly right,True,4,Australia,positive,fit,2,positive,False,2026-01
R01159,2026-05-25,P014,4,works intuitively,True,0,United States,positive,usability,1,positive,False,2026-05
R01160,2026-04-17,P015,3,does what the listing says,True,2,Australia,neutral,unclassified,0,neutral,False,2026-04
R01161,2025-08-01,P019,2,still works perfectly after months,False,2,United Kingdom,positive,durability,1,negative,True,2025-08
R01162,2026-07-03,P010,5,simple controls and clear instructions,True,3,United States,positive,usability,2,positive,False,2026-07
R01163,2026-05-04,P023,1,broke much sooner than expected,True,2,United Kingdom,negative,durability,1,negative,False,2026-05
R01164,2025-11-27,P022,5,shipping was smooth,True,3,Canada,positive,delivery,1,positive,False,2025-11
R01165,2026-04-24,P002,3,durability is unacceptable,True,4,United States,negative,unclassified,0,neutral,False,2026-04
R01166,2025-08-04,P001,2,stopped working after a few weeks,True,0,Germany,negative,durability,2,negative,False,2025-08
R01167,2025-08-26,P017,5,easy to set up and use,True,2,United States,positive,usability,1,positive,False,2025-08
R01168,2026-07-03,P007,2,delivery took far too long,True,5,Australia,neutral,delivery,1,negative,False,2026-07
R01169,2025-12-17,P005,5,simple controls and clear instructions,True,1,United States,positive,usability,2,positive,False,2025-12
R01170,2026-05-07,P026,4,easy to set up and use,True,3,United States,positive,usability,1,positive,False,2026-05
R01171,2025-12-13,P012,4,still works perfectly after months,True,1,Canada,positive,durability,1,positive,False,2025-12
R01172,2026-06-05,P002,5,still works perfectly after months,True,3,United Kingdom,positive,durability,1,positive,False,2026-06
R01173,2026-06-01,P003,1,defective finish out of the box,False,3,United States,negative,quality,1,negative,False,2026-06
R01174,2025-11-30,P021,4,arrived early and well packaged,True,3,United States,positive,delivery,1,positive,False,2025-11
R01175,2026-03-16,P002,5,has held up really well,True,2,United States,neutral,unclassified,0,positive,False,2026-03
R01176,2026-03-06,P010,4,excellent build quality,True,2,United States,positive,quality,1,positive,False,2026-03
R01177,2026-07-17,P027,3,average experience,True,7,Australia,neutral,unclassified,0,neutral,False,2026-07
R01178,2026-03-31,P026,3,does what the listing says,True,4,United States,neutral,unclassified,0,neutral,False,2026-03
R01179,2026-04-14,P029,4,works intuitively,False,0,United States,positive,usability,1,positive,False,2026-04
R01180,2025-09-24,P025,5,simple controls and clear instructions,True,6,United States,positive,usability,2,positive,False,2025-09
R01181,2025-12-21,P002,1,stopped working after a few weeks,True,5,Germany,negative,durability,2,negative,False,2025-12
R01182,2026-06-07,P005,4,great value for the price,True,0,United States,positive,value,2,positive,False,2026-06
R01183,2025-09-12,P029,3,acceptable overall with room to improve,True,3,United States,neutral,unclassified,0,neutral,False,2025-09
R01184,2026-06-18,P022,5,arrived early and well packaged,True,3,United Kingdom,positive,delivery,1,positive,False,2026-06
R01185,2025-10-18,P029,4,easy to set up and use,True,7,Australia,positive,usability,1,positive,False,2025-10
R01186,2025-09-01,P002,2,broke much sooner than expected,True,1,United States,negative,durability,1,negative,False,2025-09
R01187,2026-03-12,P030,4,comfortable for long sessions,True,3,United States,positive,fit,1,positive,False,2026-03
R01188,2026-02-20,P029,5,arrived early and well packaged,True,1,United Kingdom,positive,delivery,1,positive,False,2026-02
R01189,2026-06-29,P030,5,feels premium and reliable,True,0,United States,positive,unclassified,0,positive,False,2026-06
R01190,2026-06-24,P028,1,poor value compared with alternatives,True,10,United States,negative,value,1,negative,False,2026-06
R01191,2026-04-03,P020,4,,True,3,United Kingdom,neutral,unclassified,0,positive,False,2026-04
R01192,2026-06-02,P018,5,very durable in daily use,True,1,United States,positive,durability,1,positive,False,2026-06
R01193,2025-09-05,P009,3,confusing setup and difficult controls,True,5,Australia,negative,usability,2,neutral,False,2025-09
R01194,2025-09-07,P019,4,still works perfectly after months,False,14,Canada,positive,durability,1,positive,False,2025-09
R01195,2025-12-24,P001,4,excellent price to performance,True,3,United States,positive,value,1,positive,False,2025-12
R01196,2025-10-23,P016,5,fits perfectly and feels comfortable,False,2,United Kingdom,positive,fit,2,positive,False,2025-10
R01197,2026-06-24,P013,5,excellent build quality,True,4,United States,positive,quality,1,positive,False,2026-06
R01198,2026-04-28,P016,4,arrived early and well packaged,True,7,Australia,positive,delivery,1,positive,False,2026-04
R01199,2025-08-20,P024,5,excellent price to performance,True,1,Canada,positive,value,1,positive,False,2025-08
R01200,2026-02-23,P003,1,confusing setup and difficult controls,True,13,United States,negative,usability,2,negative,False,2026-02
R01201,2026-06-13,P018,4,very durable in daily use,True,5,Canada,positive,durability,1,positive,False,2026-06
R01202,2026-02-15,P022,5,fast delivery with no damage,True,14,United Kingdom,positive,delivery,1,positive,False,2026-02
R01203,2026-03-01,P026,2,arrived late with damaged packaging,True,1,United States,negative,delivery,2,negative,False,2026-03
R01204,2026-02-27,P016,5,shipping was smooth,True,1,United States,positive,delivery,1,positive,False,2026-02
R01205,2026-02-10,P003,4,works intuitively,True,3,United Kingdom,positive,usability,1,positive,False,2026-02
R01206,2026-07-26,P006,5,comfortable for long sessions,True,1,United States,positive,fit,1,positive,False,2026-07
R01207,2025-11-12,P022,4,arrived early and well packaged,True,1,United Kingdom,positive,delivery,1,positive,False,2025-11
R01208,2026-04-04,P016,3,does what the listing says,True,3,United States,neutral,unclassified,0,neutral,False,2026-04
R01209,2026-02-07,P022,1,box arrived crushed,True,2,Germany,negative,delivery,2,negative,False,2026-02
R01210,2025-09-19,P019,4,arrived early and well packaged,True,1,United Kingdom,positive,delivery,1,positive,False,2025-09
R01211,2026-06-15,P001,5,excellent price to performance,False,4,United States,positive,value,1,positive,False,2026-06
R01212,2026-02-03,P006,5,better quality than expected,True,1,United States,neutral,quality,1,positive,False,2026-02
R01213,2026-02-24,P020,3,uncomfortable and badly sized,True,3,United States,negative,fit,2,neutral,False,2026-02
R01214,2025-10-16,P018,5,feels premium and reliable,True,1,United States,positive,unclassified,0,positive,False,2025-10
R01215,2025-08-20,P004,4,worth every dollar,True,2,United States,positive,value,1,positive,False,2025-08
R01216,2026-04-01,P018,5,works intuitively,True,5,United Kingdom,positive,usability,1,positive,False,2026-04
R01217,2025-09-29,P029,5,easy to set up and use,True,4,United States,positive,usability,1,positive,False,2025-09
R01218,2026-07-07,P019,4,very durable in daily use,False,2,Canada,positive,durability,1,positive,False,2026-07
R01219,2025-10-13,P027,4,better quality than expected,True,1,Germany,neutral,quality,1,positive,False,2025-10
R01220,2026-06-07,P018,4,size and fit are exactly right,True,3,Australia,positive,fit,2,positive,False,2026-06
R01221,2026-02-23,P005,5,arrived early and well packaged,True,2,United States,positive,delivery,1,positive,False,2026-02
R01222,2025-11-03,P012,5,feels premium and reliable,True,0,United Kingdom,positive,unclassified,0,positive,False,2025-11
R01223,2026-07-23,P030,5,shipping was smooth,True,1,Canada,positive,delivery,1,positive,False,2026-07
R01224,2025-12-17,P021,1,fit is too tight,True,2,United States,negative,fit,2,negative,False,2025-12
R01225,2025-09-23,P030,5,feels premium and reliable,True,5,Canada,positive,unclassified,0,positive,False,2025-09
